nodes,degrees_nodes,degree_centrality,pagerank_centrality,eigenvector_centrality,closeness_centrality,betweenness_centrality
2734,26,0.0064388311045071814,0.00025993465488669573,6.338646641508036e-08,0.2834678834678835,2.3374920865341802e-05
2764,25,0.006191183754333828,0.00023996629886565066,4.1363181187477554e-07,0.28727945361411494,3.770398827319215e-05
2964,18,0.004457652303120356,0.00016804841468728745,8.252533170533242e-08,0.28354750368653886,1.666794620819531e-05
3020,37,0.009162951956414065,0.0003438325128074372,3.5891073053611217e-07,0.2870752168349211,0.0001185341810910755
3062,32,0.0079247152055473,0.000253749285591604,7.118130078830391e-08,0.2835873305709671,2.195734116907597e-05
3079,39,0.009658246656760773,0.0002450747846428554,7.154233353102135e-08,0.2837268128161889,2.0924232085620855e-05
3165,7,0.001733531451213472,9.242399932002792e-05,7.45428444299067e-08,0.2833286556272804,1.4089486065093564e-06
3205,15,0.003714710252600297,0.00015184968829397654,8.365675475143387e-08,0.2834280901242367,1.1987965353216283e-05
3258,47,0.011639425458147598,0.00029984186848733025,3.621328523391054e-07,0.28727945361411494,0.0001378878151107671
3386,52,0.012877662209014363,0.0003108394902098318,7.970110083140753e-08,0.283986215626978,3.672503556005427e-05
3409,16,0.00396235760277365,0.0001423193614220856,6.064120825216805e-08,0.2832690284110838,9.520072885090851e-06
2693,18,0.004457652303120356,0.00019318276367479836,3.523428557263953e-07,0.28632205913635395,3.296894405619292e-05
2979,18,0.004457652303120356,0.00017475972486757032,3.4785714981459754e-07,0.2864236061852745,3.433833640807239e-05
3101,122,0.03021297672114908,0.0006674953821990662,3.8896218708595066e-07,0.288263849229012,0.0003573586110090837
3265,48,0.01188707280832095,0.0002805743180121755,3.4678499235655454e-07,0.28674904132935664,0.00011433106987103139
3385,53,0.013125309559187715,0.0003838925906092498,3.588597840636281e-07,0.28699360341151386,0.0001657622145174652
1913,19,0.0047052996532937095,0.00010510350909022416,0.0009631463233553216,0.2779460352422907,1.4166396792628224e-05
1916,79,0.0195641406636949,0.00026112414316057064,0.003010332952037445,0.27991127131568,5.233314597588871e-05
1940,93,0.02303120356612184,0.0002876845759234058,0.004642830007526938,0.2801831806827644,1.541855988513346e-05
1947,120,0.029717682020802376,0.0003724807891289865,0.004875312085777306,0.2807090719499479,0.00012191269045870205
1954,93,0.02303120356612184,0.00033029562585188684,0.0034576769553644796,0.2801831806827644,0.0006811286195315509
1994,64,0.0158494304110946,0.0002060830326978381,0.004590402341239636,0.2788096388869709,5.253585958938332e-06
2002,85,0.021050024764735015,0.0002712071623704647,0.004568756650295572,0.2792144931544738,2.3537964465947538e-05
2010,84,0.020802377414561663,0.0002644685404476147,0.003924958083686659,0.28000832119825253,2.9626032716829334e-06
2026,96,0.0237741456166419,0.0002821669283468422,0.010400784094867513,0.27942702927133073,0.00015035570227772043
2052,106,0.02625061911837543,0.0003246079874403457,0.005313848914129634,0.28043614139870826,2.6583160095773674e-05
2062,76,0.018821198613174838,0.00024800890489762284,0.006200332196271939,0.2790408403012922,9.459341535126397e-05
2101,71,0.017582961862308073,0.00024455599041457146,0.002818723068429216,0.2789444597955236,5.5067881535536476e-05
2137,49,0.012134720158494303,0.0001619733465286956,0.005902615986626925,0.2785211753345289,3.330875946745005e-05
2144,78,0.019316493313521546,0.0002529737329614254,0.004037700614099616,0.27989186941152006,4.326303520766589e-05
2151,86,0.02129767211490837,0.00026843330329395765,0.004724803116054988,0.2800471599972259,1.70578542877141e-05
2163,31,0.007677067855373947,0.00012329699712524032,0.0025981965330472614,0.2781758060071645,2.5559619004646996e-05
2176,117,0.028974739970282316,0.0004228415828208123,0.004153697832648507,0.28065054211843204,0.00035800915235692624
2215,58,0.014363546310054482,0.00019741670277897497,0.00391995108388607,0.2786941817930844,2.109571855503192e-05
2241,119,0.029470034670629024,0.0003613120029589833,0.005400754773475771,0.28068955929375783,3.3211976396478444e-05
2246,95,0.02352649826646855,0.0003022297298264167,0.004762841937609295,0.28022206800832755,4.115735099104125e-05
2273,91,0.022535908865775136,0.0002862898749232129,0.003987884659324337,0.27933038184836745,9.994308610886195e-06
2294,122,0.03021297672114908,0.00038172686763883126,0.004259882079961599,0.28074810540221096,0.00010518156982147051
2295,23,0.005695889053987122,0.00010214813377651703,0.0016762906877324916,0.2780225833103828,4.311315973128219e-06
2298,17,0.004210004952947003,9.784557963910559e-05,0.0013155993311090364,0.2779077770130764,2.0597478352398036e-05
2343,79,0.0195641406636949,0.0002507170705012074,0.003892008927578419,0.27991127131568,3.8219882509414045e-05
2344,121,0.029965329370975728,0.0003803723414666731,0.00485049332124287,0.2807285873192436,0.00013672483836596588
2355,30,0.007429420505200594,0.00013898615469686476,0.001955525746076215,0.27815664393469725,2.9351579334448863e-05
2377,94,0.023278850916295196,0.0002969765860174166,0.003861338547938709,0.2793883622777278,3.2145738120719085e-05
2389,28,0.006934125804853888,0.00014371277754601992,0.001050154103261815,0.27811832770851985,9.678772040314803e-05
2394,95,0.02352649826646855,0.0003049122521299968,0.003881639703608364,0.28022206800832755,0.00010704891531595731
2413,17,0.004210004952947003,9.987355035697874e-05,0.0009019184056758678,0.2779077770130764,1.894069786652472e-05
2419,109,0.02699356116889549,0.0003744731365400381,0.004111410095198546,0.2804945818282856,0.000222165972189895
2465,60,0.014858841010401188,0.00019786843833015334,0.0034218852635079914,0.27873265686477533,5.016047404616431e-06
2468,177,0.043833580980683504,0.00036634489702468874,0.06282472896253448,0.2810020876826722,0.0012128795643890063
2519,35,0.00866765725606736,0.0001341341814800877,0.002087745896767912,0.2782524807056229,1.9732396805858325e-06
2544,30,0.007429420505200594,0.00012386932819136967,0.0023363487351784136,0.27815664393469725,1.5577040128576484e-05
2582,101,0.025012382367508666,0.0003151470231256405,0.004841404448449264,0.280338794779228,1.3837593225979378e-05
2588,91,0.022535908865775136,0.0002918931484677833,0.004049436241696705,0.28014430414874425,6.04863651081816e-05
2594,94,0.023278850916295196,0.0003146250658099792,0.004850540583698137,0.2793883622777278,9.566314384891074e-05
2605,17,0.004210004952947003,8.854260073306131e-05,0.0019079311005930474,0.2779077770130764,1.2761180580712762e-05
2609,49,0.012134720158494303,0.00016634373650255613,0.003526419222884694,0.2785211753345289,1.867614845658334e-07
2616,100,0.024764735017335313,0.00032473043167442897,0.004352369928053356,0.2803193335647345,9.678805070399527e-05
2903,8,0.001981178801386825,0.00010512351348008228,5.981192769607037e-08,0.2827929126689544,7.287369708746122e-07
2938,20,0.004952947003467063,0.00016820807063716868,6.229103269471535e-08,0.28303077030910495,9.05121360950803e-06
2999,30,0.007429420505200594,0.0003132209166370502,8.028777697658615e-08,0.28322929087465804,1.9702327106669065e-05
3201,92,0.022783556215948488,0.0004932697260766547,1.0524580094393868e-07,0.28446636139485737,5.105169508250747e-05
3319,26,0.0064388311045071814,0.00018933228166644617,6.568533989118489e-08,0.2831498492391838,1.188501708162043e-05
3355,54,0.01337295690936107,0.0003051400370510703,7.819586819990068e-08,0.2837068783812267,1.900636585848613e-05
3097,41,0.010153541357107478,0.000290862814772521,7.552215547950908e-08,0.2835873305709671,3.624734999284404e-05
2707,15,0.003714710252600297,0.00013262702442530733,3.2576072766222313e-07,0.286159733541209,2.7334828982299316e-05
3111,52,0.012877662209014363,0.00032755487736428444,3.426016596145011e-07,0.2869120363791388,0.0001471284164772181
3186,23,0.005695889053987122,0.0001867825874259465,3.286838968364536e-07,0.28632205913635395,5.5405352040195364e-05
2661,99,0.02451708766716196,0.0005311500553368943,8.867982767543322e-08,0.28440625440202844,2.8147563918444096e-05
2662,37,0.009162951956414065,0.0002557345805138727,5.371005007084742e-08,0.2831697054698457,9.56546238920311e-06
2663,26,0.0064388311045071814,0.00020552412907569987,4.5970506098880644e-08,0.2829514399831827,3.591267600842963e-06
2664,83,0.02055473006438831,0.00037404293298256983,7.228800040624681e-08,0.284086112283664,9.367349777947995e-06
2665,50,0.012382367508667657,0.00034284256655491273,6.496356597889649e-08,0.2834280901242367,2.09244702802471e-05
2666,61,0.01510648836057454,0.00028364501905286905,6.306200630265903e-08,0.2836470918797415,5.14704220838201e-06
2667,20,0.004952947003467063,0.0001770112043963642,4.3735661251826346e-08,0.2828325278419836,4.3113567723040054e-06
2668,34,0.008420009905894007,0.0002812782810464603,4.896232877665766e-08,0.2831101451307579,1.5003185021157704e-05
2669,97,0.024021792966815253,0.0004307661421237108,7.79433882316162e-08,0.2843661971830986,1.750655991945185e-05
2670,19,0.0047052996532937095,0.0002568425586787771,4.231398948684523e-08,0.2828127188681888,6.042924058707481e-07
2671,6,0.0014858841010401188,0.00010574436362292453,3.93180966916971e-08,0.2825554544818417,0.0
2672,37,0.009162951956414065,0.00023026851030634002,5.571994820174591e-08,0.2831697054698457,3.8024363910355963e-06
2673,29,0.007181773155027241,0.00016759108213826622,4.911620931028032e-08,0.2830109335576114,1.8607514324429032e-06
2674,70,0.01733531451213472,0.0003760208225547561,7.578836291873056e-08,0.2838265270260772,8.68608534567966e-06
2675,38,0.009410599306587419,0.0002732682131121823,5.2021141713482e-08,0.2831895644855881,7.789919454428316e-06
2676,83,0.02055473006438831,0.00037813937001586874,7.20532284461524e-08,0.284086112283664,1.1849109820267932e-05
2679,93,0.02303120356612184,0.00042102797899795506,7.530061222273925e-08,0.2842861165868769,1.9401624139937588e-05
2680,53,0.013125309559187715,0.00025313620357794844,5.978982294313519e-08,0.2834877843302443,3.865875850298048e-06
2681,45,0.01114413075780089,0.0002233364033209394,5.577861687015905e-08,0.2833286556272804,2.599120789656072e-06
2682,16,0.00396235760277365,0.0001522530889833321,4.6470265419333534e-08,0.2827533085918353,9.263657735226123e-07
2683,78,0.019316493313521546,0.00038788427833542336,6.746053552063679e-08,0.283986215626978,2.189044987007195e-05
2684,28,0.006934125804853888,0.00018453239384273688,5.192262440503709e-08,0.28299109958651625,1.850650661738785e-06
2685,12,0.0029717682020802376,0.00012554564209162086,4.606796774349694e-08,0.2826741337066853,9.172164869149821e-07
2686,24,0.005943536404160475,0.0001914887256719675,4.788204617114457e-08,0.28291179149443,3.3932554500176765e-06
2687,21,0.005200594353640416,0.0001510655166357122,4.610009962454673e-08,0.2828523395909218,3.693808879673279e-07
2688,11,0.0027241208519068845,0.00012680198500671607,4.735463912188387e-08,0.28265434691306174,1.5003087989553083e-06
2689,67,0.01659237246161466,0.00030891715348347145,6.5472502620705e-08,0.2837666900913563,6.051006103864271e-06
2690,31,0.007677067855373947,0.00025373792391398007,5.130817953433947e-08,0.28305060984158137,1.2804410047813468e-05
2691,3,0.0007429420505200594,0.00010262348308650565,3.8188227483629264e-08,0.2824961522317056,0.0
2692,5,0.0012382367508667657,7.033680337617345e-05,3.970962708041883e-08,0.28253568429890846,1.8403320547933102e-08
2694,93,0.02303120356612184,0.00042242380754033197,7.652877903110624e-08,0.2842861165868769,2.445137002151694e-05
2695,11,0.0027241208519068845,8.870357961975926e-05,4.1545802754168394e-08,0.28265434691306174,7.634972364575515e-08
2696,19,0.0047052996532937095,0.00017144585156738523,4.765071182489286e-08,0.2828127188681888,3.7400083485787043e-06
2697,16,0.00396235760277365,0.0001559110382786386,4.46744222245783e-08,0.2827533085918353,1.917065669112578e-06
2698,69,0.017087667161961365,0.0003157806571791527,6.726651298479696e-08,0.2838065785774529,5.114466979505695e-06
2699,13,0.0032194155522535907,0.00018315271882948737,4.080827729454527e-08,0.2826939232707925,5.502406951705251e-08
2700,15,0.003714710252600297,0.00015492907282920357,4.3747786104600814e-08,0.2827335107127853,3.9875321768184254e-06
2701,26,0.0064388311045071814,0.0001727772215133997,5.08384453110229e-08,0.2829514399831827,3.8469971413734646e-07
2702,24,0.005943536404160475,0.000194407394675895,4.577304863516117e-08,0.28291179149443,5.135825124297284e-06
2703,18,0.004457652303120356,0.00024243418863287988,4.207517669548429e-08,0.2827929126689544,2.934807699501002e-07
2705,27,0.006686478454680535,0.00014984505787946347,4.877836465941432e-08,0.28297126839523473,8.204313901440169e-07
2706,67,0.01659237246161466,0.00032762786196254066,6.408395243119586e-08,0.2837666900913563,1.1023271247950639e-05
2708,34,0.008420009905894007,0.0002129954373427392,5.644600253518217e-08,0.2831101451307579,1.8967320909430197e-06
2709,12,0.0029717682020802376,0.00012501276604381947,4.1203956244726396e-08,0.2826741337066853,1.6186158596205925e-06
2710,13,0.0032194155522535907,0.0001247376118390321,4.148118317544055e-08,0.2826939232707925,9.71453699212274e-07
2711,31,0.007677067855373947,0.0002481313760040618,4.987661059643099e-08,0.28305060984158137,1.0631418422311273e-05
2712,44,0.010896483407627538,0.00025802219461499686,5.948189838511302e-08,0.283308777099558,4.7986025573962945e-06
2713,31,0.007677067855373947,0.00022271307669973883,4.993013840212001e-08,0.28305060984158137,6.9600357919127205e-06
2714,3,0.0007429420505200594,5.909685316465827e-05,4.01673461862049e-08,0.2824961522317056,6.134440182644368e-08
2715,32,0.0079247152055473,0.00024446816465548187,4.897830799363335e-08,0.28307045215562565,1.0282477366485671e-05
2716,95,0.02352649826646855,0.0005625051162588024,8.457367417468735e-08,0.28432615124630334,6.263063511818003e-05
2717,54,0.01337295690936107,0.0002492216998270729,6.077730631729527e-08,0.28350768798708137,1.1417641594940548e-06
2718,37,0.009162951956414065,0.00027756177256513356,8.347792588518819e-08,0.2831697054698457,1.2557224209470534e-05
2719,100,0.024764735017335313,0.0005426574877278271,9.352368937457693e-08,0.2844262872437839,3.2487074838205744e-05
2720,49,0.012134720158494303,0.00029625601470202465,6.309356235555606e-08,0.2834081976417743,9.22523908259384e-06
2721,6,0.0014858841010401188,0.00010574436362292453,3.931809669421912e-08,0.2825554544818417,0.0
2722,3,0.0007429420505200594,5.411095196286969e-05,4.0407855230030905e-08,0.2824961522317056,0.0
2723,12,0.0029717682020802376,0.00011412749596834867,4.17313087723105e-08,0.2826741337066853,1.0028393377657852e-06
2726,17,0.004210004952947003,0.00015517452426137382,4.282511094097424e-08,0.2827731092436975,1.429455129645162e-06
2727,13,0.0032194155522535907,0.00012945397024110582,4.371397927196079e-08,0.2826939232707925,1.8494288528419322e-06
2728,38,0.009410599306587419,0.0002912733876330175,5.248176360276604e-08,0.2831895644855881,7.948448583962398e-06
2729,63,0.015601783060921248,0.000326997400210379,6.114155052985744e-08,0.28368694674722494,1.9591310102767195e-05
2730,89,0.022040614165428428,0.0006266833149576964,7.707243865293383e-08,0.2842060810810811,9.906933681043516e-05
2731,29,0.007181773155027241,0.00017568605340025341,4.8061898568669834e-08,0.2830109335576114,1.5032617968086918e-06
2732,8,0.001981178801386825,0.00017808458389766957,3.941565713132137e-08,0.28259500314927566,1.7526971950412477e-08
2733,24,0.005943536404160475,0.00016368546778215592,5.012160739147428e-08,0.28291179149443,1.305406471332382e-06
2735,19,0.0047052996532937095,0.0001670894795753202,6.811725610235185e-08,0.2828127188681888,4.6934896050138985e-06
2736,5,0.0012382367508667657,7.564659698815497e-05,4.0759645914105276e-08,0.28253568429890846,0.0
2737,21,0.005200594353640416,0.00015975278501609912,4.852381434074566e-08,0.2828523395909218,2.8992401676001184e-06
2738,83,0.02055473006438831,0.00042596644307272224,6.944864119859255e-08,0.284086112283664,3.5121205038758356e-05
2739,31,0.007677067855373947,0.00024376064655141596,4.98927934855332e-08,0.28305060984158137,9.159254226463228e-06
2741,57,0.014115898959881128,0.0002802085737043965,5.990025722880081e-08,0.28356741573033706,8.937562187248014e-06
2742,116,0.028727092620108963,0.000620821638209699,9.6360703592308e-08,0.2847471969536704,4.685532907832323e-05
2743,51,0.01263001485884101,0.00025468788632527394,5.7042119986873736e-08,0.28344798539941035,5.272781851633854e-06
2744,13,0.0032194155522535907,0.00012844262356918686,5.427566036388381e-08,0.2828325278419836,2.540599151785725e-06
2745,33,0.008172362555720653,0.00020597685134572866,5.028345281531842e-08,0.2830902972518228,6.93815088949864e-06
2746,15,0.003714710252600297,9.93188451633408e-05,4.420372036487428e-08,0.2827335107127853,9.862193541065539e-08
2747,13,0.0032194155522535907,0.00012318862485515675,6.445639597956201e-08,0.2826939232707925,7.347528711503455e-07
2748,75,0.018573551263001486,0.0004396064151176375,7.362576029532631e-08,0.28392631134861485,3.494911700760196e-05
2749,53,0.013125309559187715,0.0002542793519857475,5.9601166948604644e-08,0.2834877843302443,4.720244126969241e-06
2750,85,0.021050024764735015,0.0003796848719368169,7.352190669420723e-08,0.2841260906276386,8.534611384795216e-06
2751,35,0.00866765725606736,0.00023963282162512494,5.169188470708191e-08,0.2831299957930164,1.016215970263595e-05
2753,52,0.012877662209014363,0.00029911534730198223,6.614937464628881e-08,0.2834678834678835,5.889975244155671e-06
2754,122,0.03021297672114908,0.0005655666421479617,8.624299944897821e-08,0.2848677248677249,5.751728040267652e-05
2755,89,0.022040614165428428,0.00039412067246836764,7.489521719104437e-08,0.2842060810810811,1.0032746045470425e-05
2756,45,0.01114413075780089,0.00023027059765085264,5.529954472743662e-08,0.2833286556272804,2.9370427946162893e-06
2757,83,0.02055473006438831,0.00037516824302028423,7.216900493637779e-08,0.284086112283664,1.0960902611085197e-05
2758,46,0.011391778107974244,0.000344839429288958,5.75872550766314e-08,0.2833485369447758,1.8694406692625927e-05
2759,22,0.005448241703813769,0.00016613007632779024,4.5056520409388523e-08,0.2828721541155867,6.926609519801949e-06
2761,28,0.006934125804853888,0.0001688569939853553,4.797166110017934e-08,0.28299109958651625,1.613885830538884e-06
2762,21,0.005200594353640416,0.00017582065459893805,4.845114355045488e-08,0.2828523395909218,3.7866986431785473e-06
2763,63,0.015601783060921248,0.00031447540020565484,6.196904878120461e-08,0.28368694674722494,1.0908132395019337e-05
2765,47,0.011639425458147598,0.0002637959598581729,6.279644908644785e-08,0.2833684210526316,2.142925497732279e-06
2766,13,0.0032194155522535907,0.00011241891557670257,4.182819510102319e-08,0.2826939232707925,8.719103700279683e-07
2767,6,0.0014858841010401188,0.00010148602928929836,3.9015787160929595e-08,0.2825554544818417,0.0
2768,28,0.006934125804853888,0.0002156531868487682,5.4577196473605114e-08,0.28299109958651625,6.697431939534429e-06
2769,12,0.0029717682020802376,0.00011696427377494209,4.132409922573072e-08,0.2826741337066853,7.139833404260064e-07
2770,41,0.010153541357107478,0.000231268217077969,6.080263330234632e-08,0.28324915824915825,5.527618193505139e-07
2771,14,0.003467062902426944,0.0001602195449046793,4.344853519190179e-08,0.28271371560596514,7.403729328083582e-07
2772,34,0.008420009905894007,0.0002624420928306321,4.939710902155168e-08,0.2831101451307579,1.5743534364841535e-05
2773,57,0.014115898959881128,0.00027259153969179004,6.014510410915489e-08,0.28356741573033706,4.6078503691330115e-06
2774,6,0.0014858841010401188,0.00015905631643127726,3.891319636831674e-08,0.2825554544818417,2.4537760730577472e-08
2776,6,0.0014858841010401188,0.00013489060742214639,3.8942693096702256e-08,0.2825554544818417,1.0973831882286035e-07
2777,83,0.02055473006438831,0.00037756590532714486,7.215962143666716e-08,0.284086112283664,1.1342846531297367e-05
2778,95,0.02352649826646855,0.0005206432887380887,9.109904470699883e-08,0.28432615124630334,3.676887269467069e-05
2779,19,0.0047052996532937095,0.00016465873211096222,4.551015578279633e-08,0.2828127188681888,4.609519425772612e-07
2780,59,0.014611193660227836,0.0003830003398430857,6.641396696416235e-08,0.2836072482090181,3.745659657125518e-05
2781,66,0.016344725111441305,0.0003985266065736997,7.519768860758935e-08,0.28374675005270183,2.845995093047826e-05
2782,98,0.024269440316988605,0.00043939097520909886,7.786008629724881e-08,0.28438622438199873,1.8354355113878083e-05
2783,33,0.008172362555720653,0.00023444138411160052,5.240846139620536e-08,0.2830902972518228,8.51786161112594e-06
2784,28,0.006934125804853888,0.0002295736512071307,4.958879908514548e-08,0.28299109958651625,9.130204718313894e-06
2785,44,0.010896483407627538,0.00029318421664911184,5.679711044574012e-08,0.283308777099558,1.554136361506639e-05
2786,102,0.02526002971768202,0.0004664836476012923,7.869710571452801e-08,0.28446636139485737,2.3341490067174855e-05
2787,49,0.012134720158494303,0.0003264696755566392,5.990688327547617e-08,0.2834081976417743,2.0522617920530933e-05
2788,2,0.0004952947003467063,6.568026546710652e-05,3.795610664218668e-08,0.2824763903462749,0.0
2789,19,0.0047052996532937095,0.0001749735851340814,4.3308364800527606e-08,0.2828127188681888,2.4235234912767874e-06
2790,9,0.002228826151560178,0.00010215924245225814,4.10092475833885e-08,0.2826147816349384,6.513261780936237e-07
2791,12,0.0029717682020802376,0.00013253455555647549,4.145812293097993e-08,0.2826741337066853,1.9048092156019167e-06
2792,3,0.0007429420505200594,0.00010262348308650565,3.818822748572241e-08,0.2824961522317056,0.0
2793,99,0.02451708766716196,0.0005354436765603439,8.454673352789721e-08,0.28440625440202844,3.12991831236821e-05
2794,19,0.0047052996532937095,0.00012601393224459585,4.437087498186262e-08,0.2828127188681888,4.1569450419260303e-07
2795,24,0.005943536404160475,0.0002042302390505294,4.9123837981119945e-08,0.28291179149443,7.3075443389528185e-06
2796,60,0.014858841010401188,0.0003361907203501702,7.064178922225474e-08,0.2836271686450797,8.073777669654962e-06
2797,27,0.006686478454680535,0.00018102552093391368,5.101707391855438e-08,0.28297126839523473,1.5917414526128336e-06
2798,3,0.0007429420505200594,5.373683202074864e-05,3.84562040561961e-08,0.2824961522317056,1.0224066971073945e-08
2799,8,0.001981178801386825,0.00016587616639844984,3.944221757724588e-08,0.28259500314927566,1.363208929476526e-08
2800,82,0.020307082714214955,0.00037309660309748445,7.203077489205882e-08,0.2840661273302849,1.0161942879417429e-05
2801,10,0.0024764735017335313,0.0001059494401821215,4.097726774325825e-08,0.28263456288933997,1.7927342976338568e-07
2802,10,0.0024764735017335313,9.2103674154778e-05,4.389543389065546e-08,0.28263456288933997,2.8886569083801295e-07
2803,22,0.005448241703813769,0.00019110838416897357,4.711201733730615e-08,0.2828721541155867,5.696892674003728e-06
2804,9,0.002228826151560178,9.049944175920489e-05,4.0575314475639935e-08,0.2826147816349384,5.846593374074132e-07
2805,8,0.001981178801386825,0.000134113589966326,3.959270233273748e-08,0.28259500314927566,8.097461041090565e-07
2806,50,0.012382367508667657,0.00027617484007393144,5.67053731950976e-08,0.2834280901242367,1.2172165147851618e-05
2807,22,0.005448241703813769,0.00018069601502125938,4.398058184084388e-08,0.2828721541155867,3.826276935245356e-06
2808,3,0.0007429420505200594,7.10905737667879e-05,3.834587736427709e-08,0.2824961522317056,0.0
2809,19,0.0047052996532937095,0.0001646804835103398,4.358270007452063e-08,0.2828127188681888,2.1983914305109206e-06
2810,58,0.014363546310054482,0.0002896288940374178,6.056663090684328e-08,0.2835873305709671,1.0973386925023039e-05
2811,7,0.001733531451213472,8.134196300375543e-05,4.04238612552534e-08,0.2825752274317705,3.419706971658257e-07
2812,25,0.006191183754333828,0.0002064835260331226,4.814655338142479e-08,0.28293161434977576,1.0440582884472885e-05
2815,57,0.014115898959881128,0.00026577413539131,6.170905558877475e-08,0.28356741573033706,2.907876747886356e-06
2816,11,0.0027241208519068845,0.00010894897439526571,4.145608893853937e-08,0.28265434691306174,3.181145408999865e-07
2817,5,0.0012382367508667657,0.00013530540770155452,3.867646056888887e-08,0.28253568429890846,0.0
2818,16,0.00396235760277365,0.00015670199881207296,4.347781811603869e-08,0.2827533085918353,4.161135896716035e-06
2819,24,0.005943536404160475,0.00018655583215715368,4.9901246730409325e-08,0.28291179149443,5.447287143528717e-06
2820,15,0.003714710252600297,0.00015295025233651193,4.26856797415236e-08,0.2827335107127853,1.8336266602213723e-06
2821,13,0.0032194155522535907,0.00011370259711161395,4.175621179437906e-08,0.2826939232707925,7.883435615656431e-07
2823,38,0.009410599306587419,0.00023241485071639312,5.6358665774299324e-08,0.2831895644855881,2.2098857376381547e-06
2824,6,0.0014858841010401188,0.00010574436362292453,3.931809669375329e-08,0.2825554544818417,0.0
2825,20,0.004952947003467063,0.00017043889701708984,5.900074416210668e-08,0.2831299957930164,1.1967015839475613e-05
2827,75,0.018573551263001486,0.00034033862977736874,6.90983830666095e-08,0.28392631134861485,7.593194350491165e-06
2828,78,0.019316493313521546,0.00041515376358704155,7.984141190742607e-08,0.283986215626978,1.0262961801425456e-05
2829,28,0.006934125804853888,0.00022731269344580097,4.920583485829963e-08,0.28299109958651625,1.6235201938523196e-06
2830,22,0.005448241703813769,0.0001712065070717355,4.744532205135943e-08,0.2828721541155867,1.6932136695840805e-06
2831,18,0.004457652303120356,0.00016032627792218103,4.5799720301757205e-08,0.2827929126689544,2.2307630590008197e-06
2832,30,0.007429420505200594,0.00022922424258846647,4.9019336780905745e-08,0.28303077030910495,8.520404822335894e-06
2833,82,0.020307082714214955,0.0004418342101788239,8.354735351535951e-08,0.2840661273302849,1.4412387883429339e-05
2834,9,0.002228826151560178,0.0001318426411179655,3.982988368280016e-08,0.2826147816349384,4.2941081278510575e-07
2835,44,0.010896483407627538,0.00021692052990562066,5.6402659078464996e-08,0.283308777099558,2.1950290220694124e-06
2836,31,0.007677067855373947,0.0002732944348880671,5.0030200934866475e-08,0.28305060984158137,1.2667806090944307e-05
2837,14,0.003467062902426944,0.0001352993765581502,4.1520198909273114e-08,0.28271371560596514,7.890395596830243e-07
2839,137,0.03392768697374938,0.0006164365020273615,9.202555976055814e-08,0.2851694915254237,5.758107540327041e-05
2840,33,0.008172362555720653,0.00022618690848714857,5.2868701158904263e-08,0.2830902972518228,6.218745104527919e-06
2841,31,0.007677067855373947,0.0002650163345776527,4.9760793640113494e-08,0.28305060984158137,1.3637981666629006e-05
2842,1,0.00024764735017335313,4.3996951131635546e-05,3.771785364430867e-08,0.2824566312255176,0.0
2843,29,0.007181773155027241,0.00023504696674132904,4.965084186737035e-08,0.2830109335576114,2.6941490897086844e-06
2844,29,0.007181773155027241,0.00022076090318477737,5.2351333211731886e-08,0.2830109335576114,6.8541883562281475e-06
2845,26,0.0064388311045071814,0.00018513614651056664,5.4804205819292355e-08,0.2829514399831827,3.4400672341447616e-06
2846,27,0.006686478454680535,0.00019295987295203345,4.76994760599615e-08,0.28297126839523473,1.4347501508722555e-06
2847,12,0.0029717682020802376,0.00012139383960052246,6.790507573784309e-08,0.2826741337066853,1.9580548830602476e-06
2848,21,0.005200594353640416,0.00018308345998113392,4.50958363323464e-08,0.2828523395909218,6.0307510701400185e-06
2849,81,0.020059435364041603,0.0004296930019654932,8.105145528823079e-08,0.28404614518852,1.019414284509517e-05
2850,33,0.008172362555720653,0.000170696166497098,5.160013847935795e-08,0.2830902972518228,9.624690962489203e-07
2851,22,0.005448241703813769,0.00018312781913324197,4.414663981470056e-08,0.2828721541155867,2.424581696527716e-06
2852,11,0.0027241208519068845,8.290788138871653e-05,4.21845274272047e-08,0.28265434691306174,3.52268348287406e-08
2853,62,0.015354135710747894,0.0003344566948582085,7.224867402218126e-08,0.2836670179135933,5.347679348969312e-06
2854,36,0.008915304606240713,0.00021157798718533593,5.057924982999187e-08,0.2831498492391838,6.126842942532522e-06
2855,4,0.0009905894006934125,5.9585665375477487e-05,3.904301321219942e-08,0.28251591688239,0.0
2856,18,0.004457652303120356,0.00016416092130204225,4.7079789891607895e-08,0.2827929126689544,3.4978037949070014e-06
2857,2,0.0004952947003467063,6.178131645568159e-05,3.796518603625806e-08,0.2824763903462749,0.0
2858,17,0.004210004952947003,0.0001675912077600637,4.4931443680572775e-08,0.2827731092436975,3.4749213593050742e-06
2859,20,0.004952947003467063,0.000159939189774851,4.920536521679066e-08,0.2828325278419836,2.646854156165683e-06
2860,3,0.0007429420505200594,5.654265954415125e-05,3.908837750141195e-08,0.2824961522317056,0.0
2861,11,0.0027241208519068845,0.0002257792927075198,4.01540819541011e-08,0.28265434691306174,5.981079178078258e-07
2862,71,0.017582961862308073,0.0003286224681105367,6.707867381002272e-08,0.28384647827920706,6.31759600794405e-06
2863,104,0.025755324418028726,0.0006335200977397432,9.000117076487952e-08,0.28450644683999154,9.39314704476196e-05
